,,ABMF00GLP,ABMF00GLP,ABMF00GLP,ABMF00GLP,ALIC00AUS,ALIC00AUS,ALIC00AUS,ALIC00AUS,AREG00PER,AREG00PER,AREG00PER,AREG00PER,ASCG00SHN,ASCG00SHN,ASCG00SHN,ASCG00SHN,BRST00FRA,BRST00FRA,BRST00FRA,BRST00FRA,BRUX00BEL,BRUX00BEL,BRUX00BEL,BRUX00BEL,CAS100ATA,CAS100ATA,CAS100ATA,CAS100ATA,CEBR00ESP,CEBR00ESP,CEBR00ESP,CEBR00ESP,CHPG00BRA,CHPG00BRA,CHPG00BRA,CHPG00BRA,CIBG00IDN,CIBG00IDN,CIBG00IDN,CIBG00IDN,CKIS00COK,CKIS00COK,CKIS00COK,CKIS00COK,COCO00AUS,COCO00AUS,COCO00AUS,COCO00AUS,CUUT00THA,CUUT00THA,CUUT00THA,CUUT00THA,DJIG00DJI,DJIG00DJI,DJIG00DJI,DJIG00DJI,DYNG00GRC,DYNG00GRC,DYNG00GRC,DYNG00GRC,EBRE00ESP,EBRE00ESP,EBRE00ESP,EBRE00ESP,FTNA00WLF,FTNA00WLF,FTNA00WLF,FTNA00WLF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GAMB00PYF,GANP00SVK,GANP00SVK,GANP00SVK,GANP00SVK,GRAC00FRA,GRAC00FRA,GRAC00FRA,GRAC00FRA,HARB00ZAF,HARB00ZAF,HARB00ZAF,HARB00ZAF,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKSL00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HKWS00HKG,HOFN00ISL,HOFN00ISL,HOFN00ISL,HOFN00ISL,JFNG00CHN,JFNG00CHN,JFNG00CHN,JFNG00CHN,KARR00AUS,KARR00AUS,KARR00AUS,KARR00AUS,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRI00KIR,KIRU00SWE,KIRU00SWE,KIRU00SWE,KIRU00SWE,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUG00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KOUR00GUF,KRGG00ATF,KRGG00ATF,KRGG00ATF,KRGG00ATF,LAUT00FJI,LAUT00FJI,LAUT00FJI,LAUT00FJI,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAJU00MHL,MAL200KEN,MAL200KEN,MAL200KEN,MAL200KEN,MARS00FRA,MARS00FRA,MARS00FRA,MARS00FRA,MAS100ESP,MAS100ESP,MAS100ESP,MAS100ESP,MCHL00AUS,MCHL00AUS,MCHL00AUS,MCHL00AUS,METG00FIN,METG00FIN,METG00FIN,METG00FIN,MGUE00ARG,MGUE00ARG,MGUE00ARG,MGUE00ARG,MOBS00AUS,MOBS00AUS,MOBS00AUS,MOBS00AUS,MRO100AUS,MRO100AUS,MRO100AUS,MRO100AUS,NICO00CYP,NICO00CYP,NICO00CYP,NICO00CYP,NIUM00NIU,NIUM00NIU,NIUM00NIU,NIUM00NIU,NKLG00GAB,NKLG00GAB,NKLG00GAB,NKLG00GAB,NNOR00AUS,NNOR00AUS,NNOR00AUS,NNOR00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PERT00AUS,PNGM00PNG,PNGM00PNG,PNGM00PNG,PNGM00PNG,POHN00FSM,POHN00FSM,POHN00FSM,POHN00FSM,PTVL00VUT,PTVL00VUT,PTVL00VUT,PTVL00VUT,REDU00BEL,REDU00BEL,REDU00BEL,REDU00BEL,REYK00ISL,REYK00ISL,REYK00ISL,REYK00ISL,RGDG00ARG,RGDG00ARG,RGDG00ARG,RGDG00ARG,SAMO00WSM,SAMO00WSM,SAMO00WSM,SAMO00WSM,SEYG00SYC,SEYG00SYC,SEYG00SYC,SEYG00SYC,SOLO00SLB,SOLO00SLB,SOLO00SLB,SOLO00SLB,STJ300CAN,STJ300CAN,STJ300CAN,STJ300CAN,THTG00PYF,THTG00PYF,THTG00PYF,THTG00PYF,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSE00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TLSG00FRA,TONG00TON,TONG00TON,TONG00TON,TONG00TON,TOW200AUS,TOW200AUS,TOW200AUS,TOW200AUS,TUVA00TUV,TUVA00TUV,TUVA00TUV,TUVA00TUV,UNBN00CAN,UNBN00CAN,UNBN00CAN,UNBN00CAN,VILL00ESP,VILL00ESP,VILL00ESP,VILL00ESP,WARK00NZL,WARK00NZL,WARK00NZL,WARK00NZL,WTZR00DEU,WTZR00DEU,WTZR00DEU,WTZR00DEU,XMIS00AUS,XMIS00AUS,XMIS00AUS,XMIS00AUS,YEL200CAN,YEL200CAN,YEL200CAN,YEL200CAN
C,6I,,,,,,,,,46.2,2956.0,11.0,0.0,40.4,6455.0,37.0,0.0,41.3,9252.0,45.0,0.0,,,,,,,,,,,,,45.0,3154.0,27.0,0.0,,,,,41.4,10727.0,17.0,0.0,,,,,,,,,40.8,22039.0,267.0,0.0,40.2,15104.0,118.0,0.0,,,,,40.9,15196.0,100.0,0.0,44.6,2250.0,33.0,0.0,,,,,,,,,27.0,2258.0,68.0,0.0,,,,,,,,,,,,,44.3,28597.0,32.0,0.0,44.0,32245.0,31.0,0.0,42.8,19868.0,79.0,0.0,,,,,,,,,,,,,,,,,42.3,19082.0,170.0,0.0,,,,,,,,,,,,,,,,,43.6,24771.0,301.0,0.0,42.0,13727.0,73.0,0.0,,,,,,,,,43.4,31158.0,82.0,0.0,,,,,41.0,14493.0,161.0,0.0,42.2,9276.0,505.0,0.0,,,,,44.7,28497.0,30.0,0.0,44.0,26553.0,627.0,0.0,43.8,22423.0,50.0,0.0,42.4,16214.0,59.0,0.0,,,,,,,,,41.4,5501.0,32.0,0.0,41.5,14745.0,86.0,0.0,43.0,25003.0,81.0,0.0,,,,,,,,,,,,,41.1,10338.0,24.0,0.0,,,,,41.9,14281.0,62.0,0.0,,,,,41.8,18512.0,603.0,0.0,,,,,,,,,43.3,18961.0,44.0,0.0,,,,,44.4,32697.0,7.0,0.0,,,,
E,1X,,,,,,,,,45.4,8829.0,10.0,0.19,39.9,10687.0,66.0,0.29,45.3,11502.0,20.0,0.25,,,,,45.1,11289.0,13.0,0.25,,,,,45.0,9442.0,25.0,0.25,,,,,45.0,9012.0,7.0,0.3,,,,,43.0,11771.0,14.0,0.21,44.3,11627.0,10.0,0.19,45.7,9788.0,12.0,0.18,45.8,10211.0,8.0,0.35,43.1,8672.0,14.0,0.21,45.5,8363.0,40.0,0.22,42.9,10852.0,24.0,0.35,,,,,37.7,6241.0,4.0,0.25,,,,,,,,,,,,,44.8,9204.0,9.0,0.21,44.8,10408.0,8.0,0.31,45.8,9469.0,16.0,0.35,,,,,,,,,,,,,,,,,44.8,9787.0,28.0,0.35,,,,,,,,,,,,,,,,,44.8,10639.0,13.0,0.22,45.3,10779.0,43.0,0.26,,,,,,,,,43.9,10553.0,14.0,0.38,,,,,44.4,9740.0,20.0,0.32,43.1,10915.0,3.0,0.23,,,,,45.8,8779.0,17.0,0.33,44.0,10816.0,25.0,0.3,44.1,9897.0,27.0,0.55,45.5,7689.0,20.0,0.55,,,,,,,,,44.5,9962.0,23.0,0.19,44.2,10240.0,59.0,0.32,42.9,11220.0,8.0,0.22,41.9,6462.0,9.0,0.39,,,,,,,,,45.4,10096.0,10.0,0.22,,,,,44.3,8752.0,54.0,0.54,,,,,44.8,10056.0,8.0,0.3,,,,,,,,,46.6,9916.0,8.0,0.33,,,,,44.6,10473.0,7.0,0.26,,,,
E,5X,,,,,,,,,45.9,8455.0,10.0,0.23,45.7,10146.0,76.0,0.34,44.4,10953.0,21.0,0.4,,,,,44.5,10255.0,13.0,0.24,,,,,46.7,9142.0,18.0,0.35,,,,,45.9,7866.0,7.0,0.25,,,,,42.8,10298.0,13.0,0.27,43.5,10297.0,12.0,0.22,47.4,8821.0,13.0,0.23,45.7,9430.0,8.0,0.35,36.9,7689.0,11.0,0.28,47.4,7495.0,41.0,0.3,43.5,9897.0,25.0,0.46,,,,,33.7,5789.0,11.0,0.23,,,,,,,,,,,,,46.2,7818.0,10.0,0.32,45.6,9124.0,11.0,0.27,47.0,8446.0,16.0,0.3,,,,,,,,,,,,,,,,,46.5,8646.0,26.0,0.36,,,,,,,,,,,,,,,,,45.6,9351.0,12.0,0.24,46.3,9775.0,38.0,0.31,,,,,,,,,45.1,9314.0,13.0,0.26,,,,,46.5,8465.0,15.0,0.26,45.4,10265.0,4.0,0.29,,,,,47.0,7663.0,20.0,0.32,45.9,9328.0,28.0,0.28,46.4,8459.0,26.0,0.51,46.4,6496.0,18.0,0.49,,,,,,,,,45.8,9463.0,19.0,0.25,46.4,8872.0,52.0,0.26,43.7,9769.0,13.0,0.28,45.8,5271.0,8.0,0.36,,,,,,,,,47.6,9241.0,13.0,0.3,,,,,45.9,7800.0,66.0,0.55,,,,,46.8,8758.0,5.0,0.26,,,,,,,,,46.8,9137.0,8.0,0.36,,,,,44.8,9146.0,7.0,0.23,,,,
E,7X,,,,,,,,,46.2,8455.0,10.0,0.0,45.7,10143.0,79.0,0.0,44.8,10954.0,21.0,0.0,,,,,44.8,10256.0,12.0,0.0,,,,,45.9,9143.0,18.0,0.0,,,,,45.6,7866.0,7.0,0.0,,,,,41.7,10298.0,12.0,0.0,43.8,10296.0,13.0,0.0,47.2,8821.0,13.0,0.0,45.5,9431.0,8.0,0.0,44.9,7690.0,11.0,0.0,47.3,7494.0,41.0,0.0,43.7,9896.0,25.0,0.0,,,,,29.8,5736.0,11.0,0.0,,,,,,,,,,,,,46.0,7818.0,10.0,0.0,45.5,9124.0,11.0,0.0,47.3,8453.0,14.0,0.0,,,,,,,,,,,,,,,,,45.8,8651.0,27.0,0.0,,,,,,,,,,,,,,,,,45.6,9351.0,12.0,0.0,46.4,9771.0,42.0,0.0,,,,,,,,,44.9,9314.0,13.0,0.0,,,,,45.6,8465.0,15.0,0.0,45.4,10265.0,4.0,0.0,,,,,46.8,7661.0,20.0,0.0,45.0,9329.0,29.0,0.0,46.1,8455.0,27.0,0.0,46.1,6496.0,18.0,0.0,,,,,,,,,43.7,9463.0,19.0,0.0,45.6,8871.0,52.0,0.0,43.1,9769.0,13.0,0.0,44.4,5271.0,8.0,0.0,,,,,,,,,47.1,9238.0,12.0,0.0,,,,,45.3,7796.0,68.0,0.0,,,,,46.1,8757.0,5.0,0.0,,,,,,,,,45.9,9137.0,8.0,0.0,,,,,46.0,9145.0,8.0,0.0,,,,
E,8X,,,,,,,,,50.4,8446.0,10.0,0.0,50.1,10134.0,66.0,0.0,49.2,10952.0,21.0,0.0,,,,,48.9,10256.0,12.0,0.0,,,,,50.7,9136.0,18.0,0.0,,,,,51.8,7415.0,7.0,0.0,,,,,48.1,10298.0,10.0,0.0,48.6,10193.0,12.0,0.0,51.9,8820.0,13.0,0.0,51.4,9325.0,8.0,0.0,44.4,7567.0,17.0,0.0,53.3,7419.0,35.0,0.0,49.3,9894.0,26.0,0.0,,,,,36.3,5739.0,10.0,0.0,,,,,,,,,,,,,50.5,7774.0,10.0,0.0,50.2,9071.0,11.0,0.0,51.8,8314.0,12.0,0.0,,,,,,,,,,,,,,,,,50.8,8424.0,19.0,0.0,,,,,,,,,,,,,,,,,51.3,9351.0,12.0,0.0,50.6,9777.0,38.0,0.0,,,,,,,,,50.8,9303.0,12.0,0.0,,,,,51.8,8465.0,15.0,0.0,49.9,10140.0,3.0,0.0,,,,,51.5,7663.0,20.0,0.0,49.9,9314.0,26.0,0.0,52.1,8363.0,24.0,0.0,51.0,6434.0,16.0,0.0,,,,,,,,,49.4,9462.0,18.0,0.0,51.8,8666.0,40.0,0.0,47.9,9715.0,11.0,0.0,50.5,5271.0,8.0,0.0,,,,,,,,,51.6,9231.0,12.0,0.0,,,,,51.5,7681.0,52.0,0.0,,,,,52.2,8742.0,2.0,0.0,,,,,,,,,52.0,9137.0,8.0,0.0,,,,,49.9,9131.0,7.0,0.0,,,,
G,2X,,,,,,,,,44.3,17724.0,55.0,0.29,43.4,17769.0,167.0,0.32,43.7,16702.0,79.0,0.37,,,,,43.4,20364.0,56.0,0.36,,,,,43.3,17903.0,113.0,0.32,,,,,43.4,17219.0,47.0,0.44,,,,,41.7,19842.0,110.0,0.33,42.5,20084.0,144.0,0.31,44.2,16993.0,72.0,0.27,43.5,16350.0,61.0,0.46,42.9,16160.0,136.0,0.33,44.1,16184.0,137.0,0.31,41.2,17638.0,88.0,0.46,,,,,29.1,9087.0,43.0,0.44,,,,,,,,,,,,,44.0,16342.0,110.0,0.32,43.2,18396.0,115.0,0.42,43.6,17341.0,185.0,0.57,,,,,,,,,,,,,,,,,42.7,17338.0,237.0,0.54,,,,,,,,,,,,,,,,,42.7,19099.0,136.0,0.45,43.7,18150.0,196.0,0.38,,,,,,,,,42.7,18401.0,115.0,0.48,,,,,43.1,18265.0,213.0,0.49,43.3,18993.0,144.0,0.34,,,,,44.1,15968.0,101.0,0.48,42.5,19219.0,148.0,0.49,43.4,16913.0,167.0,0.61,42.7,13679.0,136.0,0.65,,,,,,,,,43.0,19340.0,114.0,0.33,42.8,18838.0,254.0,0.53,42.7,17928.0,93.0,0.32,41.9,14176.0,99.0,0.54,,,,,,,,,44.1,17245.0,130.0,0.34,,,,,42.4,16140.0,409.0,0.64,,,,,42.6,18315.0,83.0,0.49,,,,,,,,,,,,,,,,,43.1,18479.0,85.0,0.46,,,,
G,5X,,,,,,,,,49.6,10512.0,42.0,0.0,48.6,11609.0,108.0,0.0,48.0,9957.0,46.0,0.0,,,,,47.3,12431.0,34.0,0.0,,,,,49.7,10684.0,82.0,0.0,,,,,48.9,10287.0,32.0,0.0,,,,,45.4,12286.0,78.0,0.0,46.4,11895.0,109.0,0.0,50.6,10004.0,50.0,0.0,49.5,9809.0,38.0,0.0,39.2,10033.0,96.0,0.0,50.2,9930.0,99.0,0.0,46.7,10677.0,51.0,0.0,,,,,36.7,7739.0,141.0,0.0,,,,,,,,,,,,,48.9,9668.0,57.0,0.0,49.3,10601.0,71.0,0.0,49.2,11132.0,99.0,0.0,,,,,,,,,,,,,,,,,48.4,11215.0,192.0,0.0,,,,,,,,,,,,,,,,,47.9,11782.0,102.0,0.0,49.2,10942.0,122.0,0.0,,,,,,,,,48.7,10671.0,71.0,0.0,,,,,48.8,11242.0,167.0,0.0,48.4,11598.0,98.0,0.0,,,,,50.6,9247.0,67.0,0.0,48.6,11922.0,69.0,0.0,48.9,10928.0,108.0,0.0,47.4,9035.0,105.0,0.0,,,,,,,,,49.0,11684.0,77.0,0.0,48.8,11672.0,174.0,0.0,47.3,11045.0,53.0,0.0,46.8,9375.0,74.0,0.0,,,,,,,,,51.0,10173.0,84.0,0.0,,,,,47.7,10042.0,249.0,0.0,,,,,48.8,11743.0,45.0,0.0,,,,,,,,,48.1,10600.0,69.0,0.0,,,,,48.0,10750.0,43.0,0.0,,,,
R,1P,,,,,,,,,44.0,20252.0,45.0,1.06,42.6,20297.0,178.0,1.7,43.9,23023.0,111.0,1.06,,,,,42.8,25235.0,53.0,0.9,,,,,43.6,20469.0,95.0,0.97,,,,,44.1,19599.0,49.0,1.12,,,,,42.1,20538.0,80.0,1.39,42.5,22044.0,83.0,1.18,43.7,21804.0,74.0,1.07,43.7,22211.0,82.0,1.23,41.2,18440.0,121.0,1.47,43.8,19532.0,129.0,1.19,42.8,23480.0,109.0,1.05,,,,,34.1,12316.0,297.0,1.93,,,,,,,,,,,,,43.9,19902.0,91.0,1.2,43.7,21172.0,51.0,1.02,42.4,20876.0,256.0,1.4,,,,,,,,,,,,,,,,,43.6,20134.0,194.0,1.6,,,,,,,,,,,,,,,,,43.4,22281.0,54.0,1.15,44.9,23394.0,169.0,1.02,,,,,,,,,42.2,21524.0,127.0,1.06,,,,,43.0,20624.0,149.0,1.33,42.1,21173.0,103.0,1.13,,,,,44.2,19629.0,113.0,1.37,42.0,22128.0,133.0,1.57,42.5,19761.0,212.0,1.49,43.5,16477.0,152.0,2.06,,,,,,,,,43.7,24695.0,72.0,0.91,44.0,20401.0,160.0,1.11,41.0,20127.0,169.0,1.46,40.0,15731.0,133.0,1.33,,,,,,,,,43.6,23522.0,90.0,1.05,,,,,41.6,19144.0,364.0,1.43,,,,,43.3,21316.0,123.0,1.19,,,,,,,,,44.2,19892.0,71.0,1.21,,,,,42.8,20018.0,63.0,1.52,,,,
S,5I,,,,,,,,,46.5,8640.0,0.0,0.55,48.8,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,40.9,8619.0,13.0,0.69,,,,,,,,,,,,,46.6,5760.0,0.0,0.49,44.9,8640.0,0.0,0.63,44.0,2880.0,0.0,0.0,,,,,32.5,4896.0,254.0,1.65,49.9,8640.0,0.0,0.5,,,,,,,,,32.9,5372.0,194.0,0.67,,,,,,,,,,,,,43.7,5760.0,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,5676.0,33.0,0.75,,,,,,,,,,,,,,,,,,,,,47.0,5803.0,6.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,6990.0,375.0,0.88,,,,,45.4,8640.0,0.0,0.53,,,,,41.5,8640.0,0.0,1.35,,,,,42.7,5334.0,162.0,1.53,45.5,8638.0,1.0,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,8100.0,30.0,0.31
G,1W,,,,,,,,,,,,,,,,,,,,,29.9,31907.0,73.0,0.26,,,,,31.8,28578.0,79.0,0.36,,,,,,,,,,,,,30.5,30652.0,64.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,32408.0,133.0,0.39,,,,,27.8,33251.0,100.0,0.33,,,,,,,,,28.9,31442.0,116.0,0.45,27.9,34080.0,92.0,0.32,,,,,32.2,31160.0,70.0,0.38,,,,,,,,,31.8,31186.0,38.0,0.31,31.2,27169.0,56.0,0.34,,,,,,,,,,,,,,,,,31.5,27761.0,88.0,0.4,,,,,,,,,,,,,,,,,32.1,29084.0,80.0,0.39,,,,,,,,,,,,,,,,,,,,,32.1,28788.0,55.0,0.23,,,,,,,,,30.7,30870.0,55.0,0.26,,,,,32.1,31753.0,63.0,0.33,,,,,,,,,33.0,26493.0,79.0,0.39,,,,,,,,,,,,,32.6,33996.0,173.0,0.24
G,2L,,,,,,,,,,,,,,,,,,,,,41.4,19250.0,61.0,0.27,,,,,42.1,16370.0,69.0,0.37,,,,,,,,,,,,,41.0,14275.0,94.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,19841.0,114.0,0.37,,,,,39.5,19995.0,98.0,0.35,,,,,,,,,40.8,18527.0,94.0,0.47,40.1,20601.0,96.0,0.31,,,,,41.7,17781.0,56.0,0.33,,,,,,,,,40.9,18173.0,62.0,0.32,41.2,16594.0,40.0,0.34,,,,,,,,,,,,,,,,,41.5,16970.0,68.0,0.41,,,,,,,,,,,,,,,,,42.1,16670.0,79.0,0.39,,,,,,,,,,,,,,,,,,,,,41.9,17404.0,52.0,0.27,,,,,,,,,41.5,17640.0,55.0,0.3,,,,,41.1,18149.0,41.0,0.32,,,,,,,,,42.6,15459.0,74.0,0.4,,,,,,,,,,,,,41.3,20152.0,114.0,0.27
J,2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,840.0,3.0,0.5,,,,,,,,,,,,,,,,,41.5,2880.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,41.5,2508.0,2.0,0.27,,,,,,,,,,,,,,,,,40.7,2880.0,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,2880.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,2880.0,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,1Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,2880.0,0.0,0.37,,,,,,,,,,,,,,,,,,,,,37.3,557.0,11.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,2X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,2880.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,31.8,542.0,12.0,0.89,,,,,,,,,,,,,,,,,,,,,46.2,2047.0,14.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,36.5,558.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,50.0,2047.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,6X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,2I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4,2880.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,7I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,2880.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1,2880.0,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,0?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,1005.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,3Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,845.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,41.1,1094.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,814.0,5.0,0.0,,,,,,,,,42.7,971.0,9.0,0.0,,,,,39.4,365.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,44.3,1034.0,4.0,0.0
C,1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2876.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,16677.0,17.0,0.12,,,,,,,,,,,,,,,,,,,,
